Start Time,GPS Time,End Time,Lattitude,Longitude,Altitude,Train Speed,Prev. Lat,Prev. Long,Delay,Download Speed,Upload Speed,Ping
1746262432.3627536,1746262432.432946,1746262437.9859202,49.8221271,16.9167187,0,24,49.8217982,16.9167916,0,3.1,0.0,433.1
1746262443.0982282,1746262443.1525614,1746262447.3857908,49.8221271,16.9167187,0,24,49.8217982,16.9167916,0,4.33,0.0,566.46
1746262452.5059428,1746262452.5529184,1746262458.0561223,49.8250605,16.9165139,0,23,49.8221271,16.9167187,0,3.23,0.0,587.0
1746262463.1663013,1746262463.2365596,1746262468.9155622,49.8256578,16.9165824,0,23,49.8253616,16.9165235,0,3.1,0.0,553.48
1746262474.0268264,1746262474.112448,1746262479.5088794,49.826228,16.9166512,0,23,49.8259298,16.9166154,0,3.27,0.0,532.07
1746262484.6212604,1746262484.6672888,1746262490.1706645,49.8268482,16.9167557,0,24,49.8265466,16.9167242,0,3.13,0.0,422.7
1746262495.2807329,1746262495.3241355,1746262500.7677512,49.8275468,16.9169066,0,31,49.8271672,16.9168392,0,3.16,0.0,415.58
1746262505.8824449,1746262505.9271817,1746262510.7378418,49.8286039,16.9171016,0,40,49.8279917,16.9169924,0,3.66,0.0,462.93
1746262515.8493814,1746262515.89108,1746262521.3428473,49.8296426,16.9173184,0,41,49.8291278,16.917182,0,3.13,0.0,367.27
1746262526.4575543,1746262526.5236464,1746262530.8895068,49.8306902,16.917504,0,42,49.8301635,16.9174214,0,4.17,0.0,551.44
1746262536.0031924,1746262536.043073,1746262541.0297863,49.8317494,16.9176554,0,42,49.8312223,16.9175638,0,3.51,0.0,453.67
1746262546.1422777,1746262546.2092764,1746262551.6519163,49.8327913,16.9178051,0,42,49.8322606,16.9177474,0,3.19,0.0,457.57
1746262556.7644029,1746262556.841344,1746262561.0798001,49.8338812,16.9180087,0,46,49.8333128,16.9179198,0,4.3,0.0,545.03
1746262566.2049913,1746262566.2736735,1746262571.724259,49.8351251,16.9182261,0,52,49.834487,16.9181055,0,3.23,0.0,533.62
1746262576.8371563,1746262576.9070497,1746262582.5467637,49.8366095,16.9183614,0,63,49.8358354,16.9183036,0,3.25,0.0,755.25
1746262587.659261,1746262587.728908,1746262593.1730783,49.8383348,16.9182605,0,72,49.8374464,16.9183352,0,3.23,0.0,525.53
1746262598.2821734,1746262598.3251426,1746262603.672447,49.8404701,16.9178126,0,83,49.8392745,16.918107,0,3.23,0.0,432.06
1746262608.787431,1746262608.8609388,1746262614.8259304,49.8423094,16.9170215,0,68,49.8414564,16.917411,0,2.93,0.0,546.17
1746262619.9367642,1746262619.9957821,1746262624.188783,49.8445293,16.9157335,0,60,49.843815,16.9161458,0,4.27,0.0,470.45
1746262629.2974284,1746262629.3625467,1746262635.2128277,49.8452423,16.915308,0,62,49.8445293,16.9157335,0,2.98,0.0,525.06
1746262640.3210745,1746262640.3667026,1746262644.409838,49.8473796,16.914049,0,60,49.846663,16.9144801,0,4.59,0.0,580.27
1746262649.5193145,1746262649.6176395,1746262655.2800493,49.8480699,16.9136412,0,59,49.8473796,16.914049,0,3.11,0.0,545.6
1746262660.393299,1746262660.4407494,1746262666.7536323,49.8501554,16.9123934,0,59,49.8494653,16.9128251,0,2.97,0.0,955.1
1746262671.863323,1746262671.9264824,1746262678.2068338,49.8515219,16.9116339,0,57,49.8508465,16.9119959,0,2.88,0.0,765.09
1746262683.3150754,1746262683.3893147,1746262689.2812674,49.8529603,16.9107562,0,55,49.8521771,16.9112312,0,2.98,0.0,566.74
1746262694.3904135,1746262694.4641519,1746262698.8186128,49.8542437,16.9100076,0,54,49.8536104,16.9103674,0,4.18,0.0,551.19
1746262703.928332,1746262703.9894407,1746262709.557181,49.8554806,16.9092983,0,52,49.8548701,16.9096354,0,3.1,0.0,447.22
1746262714.6678264,1746262714.7327015,1746262720.4121306,49.8554806,16.9092983,0,52,49.8548701,16.9096354,0,3.06,0.0,484.3
1746262725.5208914,1746262725.58988,1746262730.0403821,49.8554806,16.9092983,0,52,49.8548701,16.9096354,0,4.08,0.0,556.07
1746262735.1489916,1746262735.2167768,1746262740.6650145,49.8554806,16.9092983,0,52,49.8548701,16.9096354,0,3.25,0.0,555.19
1746262745.7729924,1746262745.8154178,1746262750.7113702,49.860415,16.9060946,0,47,49.8554806,16.9092983,0,3.54,0.0,401.22
1746262755.8194199,1746262755.9267838,1746262761.5781393,49.8617287,16.9047756,0,47,49.8612396,16.905319,0,3.1,0.0,530.43
1746262766.687382,1746262766.7609177,1746262772.4320703,49.8626366,16.9036413,0,44,49.8621895,16.9042293,0,3.1,0.0,550.92
1746262777.5442665,1746262777.611945,1746262783.2877574,49.8634483,16.9024434,0,45,49.8630706,16.9030697,0,3.05,0.0,472.93
1746262788.3967035,1746262788.4594688,1746262794.1414413,49.8641678,16.9012436,0,40,49.8638117,16.9018408,0,3.1,0.0,561.59
1746262799.2556772,1746262799.321169,1746262804.9967568,49.8648994,16.8999421,0,40,49.8645019,16.9006293,0,3.1,0.0,554.69
1746262810.105131,1746262810.1688426,1746262817.6939309,49.8655418,16.8987974,0,38,49.8652276,16.8993643,0,2.28,0.0,561.59
1746262822.8024778,1746262827.9959977,1746262833.8731427,49.8668145,16.8966795,0,38,49.8664927,16.8972342,0,3.11,0.0,759.32
1746262838.9815824,1746262839.0463808,1746262845.7373312,49.867548,16.8953511,0,46,49.8671644,16.8960558,0,2.59,0.0,561.47
1746262850.8473809,1746262850.9157364,1746262857.4265387,49.8687715,16.8931863,0,51,49.8683521,16.8939363,0,2.68,0.0,571.07
1746262862.5344539,1746262862.60051,1746262869.5120993,49.869661,16.8916204,0,57,49.8691935,16.8924362,0,2.5,0.0,560.22
1746262874.621009,1746262874.6953118,1746262880.6560762,49.8706688,16.8898185,0,64,49.8701435,16.8907475,0,2.94,0.0,548.61
1746262885.7656398,1746262885.9911838,1746262893.2673657,49.8719561,16.8875589,0,74,49.8712355,16.8888354,0,2.41,0.0,682.89
1746262898.3776565,1746262898.438723,1746262905.9653487,49.8739618,16.88409,0,83,49.8732899,16.8852958,0,2.28,0.0,562.5
1746262911.0781586,1746262911.1434166,1746262917.2309394,49.8753116,16.8813467,0,91,49.8746688,16.8827824,0,2.87,0.0,541.32
1746262922.3405414,1746262922.3860414,1746262929.5172179,49.8760528,16.8760057,0,98,49.8760179,16.8778988,0,2.35,0.0,372.82
1746262934.6299887,1746262934.6987622,1746262941.8073978,49.8753556,16.8721725,0,106,49.8758264,16.8740605,0,2.43,0.0,561.34
1746262946.9172537,1746262946.9637094,1746262954.095553,49.8738462,16.8662603,0,112,49.8743274,16.8682998,0,2.42,0.0,556.27
1746262959.2072895,1746262959.2498071,1746262965.0585122,49.8728762,16.8620923,0,116,49.8733671,16.8641978,0,3.0,0.0,514.9
1746262970.1697218,1746262970.2055197,1746262977.032523,49.8717622,16.857349,0,120,49.8722712,16.8595416,0,2.5,0.0,477.74
1746262982.1421528,1746262982.2088158,1746262987.290472,49.8707005,16.8528544,0,125,49.8712355,16.8551034,0,3.51,0.0,558.04
1746262992.4021015,1746262992.4630797,1746262997.5420327,49.8696135,16.8481643,0,131,49.8701522,16.8505364,0,3.5,0.0,544.29
1746263002.6509604,1746263002.7160337,1746263007.3438823,49.8690449,16.8457692,0,133,49.8696135,16.8481643,0,3.8,0.0,448.66
1746263012.4539404,1746263012.516163,1746263018.8124435,49.8690449,16.8457692,0,133,49.8696135,16.8481643,0,2.77,0.0,561.81
1746263023.9214242,1746263023.967425,1746263031.5102005,49.8690449,16.8457692,0,133,49.8696135,16.8481643,0,2.22,0.0,374.63
1746263036.621169,1746263036.6661334,1746263044.6662688,49.8690449,16.8457692,0,133,49.8696135,16.8481643,0,2.08,0.0,374.18
1746263049.7760282,1746263049.8295639,1746263055.7550247,49.8642015,16.8201389,0,104,49.8690449,16.8457692,0,3.47,0.0,1342.9
1746263060.8648365,1746263060.9447002,1746263065.6025906,49.8637292,16.8162114,0,102,49.8639594,16.8181652,0,3.99,0.0,671.87
1746263070.71144,1746263070.7793996,1746263078.6170936,49.8637996,16.8123177,0,100,49.8636468,16.8142505,0,2.15,0.0,463.53
1746263083.7261214,1746263083.7928865,1746263090.494822,49.8652872,16.8069904,0,99,49.8647183,16.8087039,0,2.59,0.0,557.33
1746263095.6052868,1746263095.6843498,1746263100.634064,49.8659397,16.803357,0,98,49.8657169,16.8052121,0,3.57,0.0,501.29
1746263105.743278,1746263105.7867174,1746263111.6586356,49.8661557,16.7992294,0,96,49.866024,16.8010982,0,2.95,0.0,477.72
1746263116.7688758,1746263116.8380663,1746263121.5749838,49.8669895,16.7957387,0,97,49.8664709,16.7974267,0,3.74,0.0,488.22
1746263126.6830466,1746263126.7488866,1746263132.069722,49.8685485,16.7926826,0,106,49.8675332,16.794473,0,3.23,0.0,405.65
1746263137.1790352,1746263137.2566464,1746263143.7440183,49.870318,16.7895763,0,108,49.8694198,16.7911558,0,2.68,0.0,547.42
1746263148.8552082,1746263148.9261448,1746263154.2800148,49.8729276,16.7847354,0,108,49.8721155,16.7863884,0,3.31,0.0,552.06
1746263159.3900673,1746263159.4604545,1746263164.4327295,49.8735261,16.7807482,0,106,49.8734305,16.7827992,0,3.52,0.0,463.32
1746263169.5414672,1746263169.6168876,1746263176.1027572,49.8731776,16.7767045,0,106,49.8733606,16.7787168,0,2.59,0.0,341.93
1746263181.212788,1746263181.2802775,1746263186.4457407,49.8729161,16.7721459,0,108,49.8729703,16.774236,0,3.45,0.0,557.05
1746263191.5538948,1746263191.6193073,1746263197.9904778,49.8728609,16.7678674,0,111,49.8729348,16.7700124,0,2.73,0.0,555.41
1746263203.109499,1746263203.155035,1746263209.8073704,49.8718356,16.7637677,0,114,49.8724754,16.76575,0,2.62,0.0,596.58
1746263214.9160542,1746263214.9861748,1746263224.9018693,49.8695968,16.7583824,0,120,49.8702347,16.7599486,0,1.72,0.0,663.35
1746263230.0148942,1746263230.0773106,1746263237.3400376,49.866953,16.7519503,0,127,49.8678055,16.753997,0,2.5,0.0,913.7
1746263242.449099,1746263242.51844,1746263249.9163554,49.8654074,16.748174,0,129,49.8660939,16.7498552,0,2.64,0.0,1375.26
1746263255.0257485,1746263255.0708985,1746263263.376635,49.8636055,16.7407359,0,130,49.863839,16.7432431,0,2.15,0.0,906.32
1746263268.4865704,1746263268.5515256,1746263273.6881506,49.8642608,16.7353342,0,129,49.8637875,16.7377329,0,3.45,0.0,533.39
1746263278.797454,1746263278.863154,1746263283.9794927,49.8648333,16.731958,0,128,49.8647003,16.7329276,0,3.41,0.0,462.19
1746263289.0888307,1746263289.1315315,1746263294.6537833,49.8642145,16.725574,0,128,49.8646476,16.7279878,0,3.12,0.0,435.11
1746263299.7755694,1746263299.8502846,1746263304.4327147,49.8632651,16.720767,0,131,49.8637488,16.7231797,0,3.86,0.0,461.17
1746263309.540552,1746263309.625276,1746263315.3090734,49.8632651,16.720767,0,131,49.8637488,16.7231797,0,3.14,0.0,624.97
1746263320.4215078,1746263320.4588742,1746263326.0027227,49.8632651,16.720767,0,131,49.8637488,16.7231797,0,3.11,0.0,441.93
1746263331.1120045,1746263331.1775064,1746263339.9508667,49.8632651,16.720767,0,131,49.8637488,16.7231797,0,2.1,0.0,1192.09
1746263345.0596895,1746263345.1272767,1746263351.4180374,49.8632651,16.720767,0,131,49.8637488,16.7231797,0,2.98,0.0,964.0
1746263356.5306711,1746263356.5906124,1746263361.2588391,49.850704,16.6984953,0,140,49.8632651,16.720767,0,3.87,0.0,560.65
1746263366.3776026,1746263366.4174252,1746263371.8984709,49.8494918,16.6934358,0,140,49.8498713,16.6955236,0,3.19,0.0,496.71
1746263377.0183415,1746263377.0838995,1746263382.4886873,49.8488823,16.6875746,0,139,49.8490479,16.6902605,0,3.27,0.0,547.84
1746263387.6131725,1746263387.687408,1746263392.1971753,49.8493645,16.6822575,0,139,49.8489915,16.6848821,0,4.06,0.0,593.95
1746263397.3673298,1746263397.4180264,1746263402.0861254,49.8506738,16.6772061,0,142,49.8499407,16.6796985,0,3.8,0.0,489.86
1746263407.2783163,1746263407.3641014,1746263412.5332253,49.8527883,16.6720475,0,144,49.8515614,16.6748062,0,3.46,0.0,579.67
1746263417.7325363,1746263417.8054953,1746263422.2899587,49.8548768,16.6674023,0,147,49.8538318,16.6697226,0,4.07,0.0,582.31
1746263427.4788249,1746263427.5578895,1746263432.006785,49.8570159,16.6626602,0,150,49.8559446,16.6650347,0,4.2,0.0,660.95
1746263437.1869621,1746263437.2803159,1746263442.0300765,49.8591698,16.6578331,0,152,49.8580793,16.6602491,0,3.8,0.0,564.75
1746263447.218397,1746263447.266381,1746263450.8147798,49.8613773,16.6529189,0,154,49.8600554,16.6558773,0,4.93,0.0,322.29
1746263455.9913924,1746263456.0371923,1746263462.6266236,49.863617,16.647919,0,158,49.862496,16.6504335,0,2.53,0.0,308.09
1746263467.822343,1746263467.8977368,1746263474.02202,49.8658822,16.6429221,0,157,49.8647415,16.6454248,0,2.81,0.0,462.92
1746263479.2139447,1746263479.271387,1746263485.3342001,49.8681649,16.637853,0,160,49.867009,16.6403595,0,2.89,0.0,558.52
1746263490.5298486,1746263490.598305,1746263495.395917,49.8718,16.6296907,0,157,49.870658,16.6322437,0,3.69,0.0,495.7
1746263500.5808597,1746263500.8683796,1746263507.888995,49.8737854,16.6243379,0,160,49.8728716,16.62707,0,2.48,0.0,615.25
1746263513.0719657,1746263513.1444767,1746263517.3911607,49.8755517,16.6188106,0,159,49.8746739,16.6215798,0,4.22,0.0,481.11
1746263522.5652964,1746263522.641886,1746263529.5506256,49.8773228,16.6133062,0,158,49.8764293,16.6160465,0,2.52,0.0,606.73
1746263534.7504766,1746263534.8226988,1746263539.6798983,49.8790797,16.6078443,0,158,49.8781963,16.6105671,0,3.84,0.0,714.63
1746263544.8685105,1746263544.9177668,1746263550.8979192,49.8808361,16.6023624,0,157,49.8799516,16.6050892,0,3.06,0.0,782.03
1746263556.0843499,1746263556.1601923,1746263565.1741352,49.8833981,16.5943263,0,152,49.8825517,16.5969753,0,1.86,0.0,471.29
1746263570.3845267,1746263570.4301133,1746263574.4512393,49.8853556,16.5894512,0,144,49.8843387,16.5918017,0,4.31,0.0,333.15
1746263579.6360357,1746263579.7165363,1746263586.463236,49.8874636,16.5845293,0,135,49.8865219,16.5867289,0,2.53,0.0,467.56
1746263591.662842,1746263591.7350268,1746263598.1406848,49.8902231,16.5781059,0,131,49.8893219,16.5802221,0,2.71,0.0,532.9
1746263603.3637452,1746263603.4321826,1746263608.1174765,49.8902231,16.5781059,0,131,49.8893219,16.5802221,0,3.74,0.0,433.0
1746263613.2971115,1746263613.3478172,1746263620.9410326,49.8902231,16.5781059,0,131,49.8893219,16.5802221,0,2.22,0.0,425.19
1746263626.1424327,1746263626.2168372,1746263632.3546147,49.8902231,16.5781059,0,131,49.8893219,16.5802221,0,2.9,0.0,663.32
1746263637.5395434,1746263637.6122959,1746263644.4764998,49.8902231,16.5781059,0,131,49.8893219,16.5802221,0,2.51,0.0,535.57
1746263649.5982535,1746263649.6702266,1746263656.5776684,49.894675,16.5530131,0,135,49.8950395,16.5555674,0,2.5,0.0,558.98
1746263661.6870766,1746263661.731297,1746263669.2750325,49.8921108,16.5461838,0,139,49.8932011,16.5482676,0,2.22,0.0,375.14
1746263674.4842093,1746263674.5590112,1746263680.2655528,49.8893763,16.5428232,0,141,49.890822,16.5443662,0,3.02,0.0,449.98
1746263685.4599082,1746263685.5510812,1746263690.4168353,49.8863187,16.5402319,0,139,49.8878465,16.5415243,0,3.66,0.0,518.07
1746263695.607845,1746263695.6764817,1746263703.061712,49.8829601,16.5373311,0,140,49.8844864,16.5386567,0,2.28,0.0,427.93
1746263708.3055716,1746263708.3514435,1746263716.3735287,49.879028,16.5329559,0,138,49.8800927,16.5343075,0,2.16,0.0,655.74
1746263721.489658,1746263721.553975,1746263725.7721288,49.8746358,16.5280176,0,134,49.8760383,16.5294772,0,4.28,0.0,506.8
1746263730.8828676,1746263730.948238,1746263736.1762962,49.8732578,16.5265659,0,133,49.8746358,16.5280176,0,3.42,0.0,587.5
1746263741.2836738,1746263741.3293242,1746263746.24518,49.8704611,16.5237029,0,134,49.8718628,16.5250983,0,3.56,0.0,446.63
1746263751.4002154,1746263751.4434469,1746263756.1857843,49.8673905,16.5219479,0,129,49.8689555,16.5226961,0,3.81,0.0,572.53
1746263761.3962865,1746263761.4714344,1746263765.7639635,49.8644009,16.5205035,0,117,49.8658537,16.5212013,0,4.02,0.0,338.76
1746263770.9367926,1746263770.9821365,1746263778.0801573,49.8614018,16.5188582,0,113,49.8630059,16.5198251,0,2.41,0.0,491.58
1746263783.2355936,1746263783.30432,1746263788.3057218,49.8581822,16.5144865,0,117,49.8591129,16.5162032,0,3.5,0.0,458.34
1746263793.4750538,1746263793.5334756,1746263799.1123922,49.8569245,16.5102888,0,120,49.8574375,16.5124632,0,3.11,0.0,467.84
1746263804.2763782,1746263804.3450956,1746263811.5817258,49.8566596,16.5056281,0,122,49.8566554,16.5079781,0,2.36,0.0,513.26
1746263816.7995474,1746263816.875563,1746263825.5098376,49.8573248,16.5010936,0,119,49.8569208,16.5033248,0,1.96,0.0,523.68
1746263830.7932112,1746263830.8630276,1746263838.9292355,49.8589405,16.4946117,0,117,49.8584076,16.4967499,0,2.08,0.0,413.15
1746263844.0898368,1746263844.1457202,1746263847.8236153,49.860535,16.4881491,0,120,49.8600015,16.4903296,0,4.91,0.0,442.59
1746263853.0725033,1746263853.1142526,1746263861.0396135,49.8611865,16.4855646,0,120,49.860535,16.4881491,0,2.33,0.0,1101.12
1746263866.1922143,1746263866.2452688,1746263872.284108,49.8639536,16.4801282,0,120,49.8627942,16.4816118,0,3.09,0.0,892.61
1746263877.46596,1746263877.5357773,1746263883.2966628,49.8666887,16.4782464,0,120,49.8652592,16.4789855,0,3.1,0.0,640.09
1746263888.4733508,1746263888.5367618,1746263894.0909328,49.8696256,16.4775466,0,119,49.8681492,16.4778533,0,3.14,0.0,493.77
1746263899.2124302,1746263899.253633,1746263903.4658644,49.873114,16.4762904,0,119,49.8708175,16.477248,0,4.2,0.0,427.07
1746263908.6010115,1746263908.6724126,1746263914.2217903,49.8758304,16.4743499,0,120,49.874495,16.4754008,0,3.28,0.0,698.11
1746263919.3440177,1746263919.3857017,1746263923.7265608,49.8784069,16.4719739,0,120,49.87712,16.4731632,0,4.14,0.0,504.23
1746263928.8411863,1746263928.8865378,1746263932.4574423,49.8809667,16.4696435,0,119,49.8796844,16.470803,0,5.09,0.0,446.41
1746263937.566824,1746263937.6475556,1746263942.6769254,49.8837167,16.4671367,0,109,49.8825074,16.4682324,0,3.54,0.0,536.57
1746263947.7922518,1746263947.8426332,1746263953.2102067,49.8858418,16.4651999,0,89,49.8848341,16.4661303,0,3.32,0.0,581.97
1746263958.3288658,1746263958.4010751,1746263962.4630876,49.887508,16.46372,0,66,49.8867343,16.4643928,0,4.42,0.0,468.78
1746263967.579258,1746263967.6237164,1746263972.6449497,49.8886733,16.4626532,0,45,49.8881504,16.4631202,0,3.49,0.0,462.18
1746263977.8204405,1746263977.8677726,1746263982.946716,49.8893944,16.4619813,0,28,49.8890805,16.4622679,0,3.44,0.0,458.29
1746263988.153646,1746263988.1957157,1746263991.6990526,49.8899959,16.4614117,0,30,49.8896927,16.4617282,0,4.94,0.0,283.73
1746263996.864221,1746263996.90922,1746264002.4939435,49.8903801,16.4610186,0,42,49.8899959,16.4614117,0,3.1,0.0,464.41
1746264007.6869776,1746264007.740819,1746264012.412142,49.891778,16.4592142,0,49,49.8913198,16.4598751,0,3.8,0.0,486.87
1746264017.5613966,1746264017.6287062,1746264021.7370021,49.8925692,16.4576804,0,50,49.8922582,16.4582986,0,4.23,0.0,351.08
1746264026.9241188,1746264026.978751,1746264031.044281,49.8930029,16.4567409,0,50,49.8925692,16.4576804,0,4.22,0.0,298.63
1746264036.2256322,1746264036.2906878,1746264039.8768446,49.8937352,16.4551455,0,50,49.8933701,16.4559366,0,5.0,0.0,405.25
1746264045.0102293,1746264045.0728745,1746264049.1692228,49.8944656,16.4535518,0,50,49.8941037,16.4543388,0,4.33,0.0,429.52
1746264054.3022807,1746264054.3549397,1746264059.4378264,49.8951927,16.4519381,0,51,49.8948186,16.4527497,0,3.87,0.0,978.11
1746264064.5769577,1746264064.6428168,1746264068.4918616,49.8959161,16.4503283,0,51,49.8955575,16.4511525,0,4.51,0.0,326.9
1746264073.6350613,1746264073.7089653,1746264077.9414723,49.8966403,16.4487239,0,50,49.8962845,16.4495298,0,4.03,0.0,288.93
1746264083.1545696,1746264083.2177432,1746264086.7447975,49.8972133,16.4470033,0,50,49.8969346,16.4478603,0,4.93,0.0,305.85
1746264091.895713,1746264091.9631798,1746264095.8933356,49.8975411,16.4459821,0,49,49.8972133,16.4470033,0,4.38,0.0,305.62
1746264101.022297,1746264101.0644941,1746264105.729026,49.8980594,16.4442425,0,48,49.8978466,16.4451608,0,4.3,0.0,967.58
1746264110.9049933,1746264110.9500623,1746264115.7207503,49.8984887,16.4424494,0,50,49.8982506,16.4433369,0,3.57,0.0,318.07
1746264120.8412013,1746264120.907323,1746264135.7990212,49.8990688,16.4407632,0,47,49.8987594,16.4415802,0,1.1,0.0,795.59
1746264140.922563,1746264141.9531882,1746264154.4439335,49.9009989,16.4387266,0,48,49.9004155,16.4389717,0,1.3,0.0,2380.83
1746264159.5954487,1746264159.6451004,1746264164.0447862,49.9009989,16.4387266,0,48,49.9004155,16.4389717,0,3.99,0.0,413.86
1746264169.161298,1746264169.23749,1746264173.0961046,49.9009989,16.4387266,0,48,49.9004155,16.4389717,0,4.56,0.0,371.02
1746264178.249833,1746264178.3145027,1746264182.2692773,49.9009989,16.4387266,0,48,49.9004155,16.4389717,0,4.34,0.0,290.43
1746264187.4728835,1746264187.536399,1746264191.0992935,49.9060867,16.439407,0,49,49.9009989,16.4387266,0,4.85,0.0,286.11
1746264196.344894,1746264196.4115007,1746264199.9229054,49.9078062,16.4386729,0,54,49.9072038,16.439068,0,5.14,0.0,422.59
1746264205.0730388,1746264205.1416962,1746264209.5620437,49.908404,16.4380804,0,60,49.9078062,16.4386729,0,4.3,0.0,723.52
1746264214.7562923,1746264214.8075151,1746264218.5680196,49.9097614,16.4365748,0,70,49.9090618,16.437359,0,4.61,0.0,313.62
1746264223.6838255,1746264223.751931,1746264227.858695,49.911427,16.4350126,0,83,49.9105216,16.4357477,0,4.19,0.0,318.13
1746264232.995083,1746264233.0551221,1746264236.8777454,49.9137943,16.43456,0,90,49.9124741,16.4345802,0,4.55,0.0,329.72
1746264242.0011568,1746264242.0581458,1746264245.7455277,49.9159977,16.4354238,0,91,49.9148984,16.43496,0,4.73,0.0,329.8
1746264250.9297826,1746264250.9994328,1746264254.884694,49.9171201,16.4356445,0,93,49.9159977,16.4354238,0,4.75,0.0,538.83
1746264260.0017905,1746264260.0596805,1746264264.1276128,49.9192749,16.4347309,0,92,49.9182278,16.4353927,0,4.22,0.0,303.11
1746264269.3700116,1746264269.4144132,1746264273.159106,49.9208864,16.4322803,0,90,49.9201609,16.4336124,0,4.64,0.0,322.69
1746264278.2813597,1746264278.3457766,1746264282.4736958,49.92245,16.4297569,0,90,49.9216265,16.4309448,0,4.14,0.0,292.8
1746264287.6026013,1746264287.6795423,1746264302.260909,49.924358,16.4279618,0,90,49.9233646,16.4287636,0,1.05,0.0,513.65
1746264307.4562657,1746264307.4973273,1746264311.5645115,49.9294986,16.4254573,0,114,49.9278928,16.4261904,0,4.44,0.0,485.62
1746264316.8124008,1746264316.8806791,1746264320.716688,49.9309015,16.4248225,0,118,49.9294986,16.4254573,0,4.54,0.0,335.66
1746264325.8670802,1746264325.905539,1746264330.1046631,49.9339038,16.4234645,0,129,49.9323732,16.4241746,0,4.12,0.0,344.53
1746264335.25518,1746264335.3203135,1746264339.755115,49.937156,16.4219896,0,138,49.9354905,16.4227432,0,3.88,0.0,340.43
1746264344.889391,1746264344.9708443,1746264349.9483435,49.9405974,16.4204464,0,147,49.9388587,16.4212158,0,3.65,0.0,623.25
1746264355.122779,1746264355.164014,1746264360.6722226,49.9442581,16.4187664,0,150,49.942408,16.4196246,0,3.35,0.0,765.68
1746264365.836184,1746264365.9026754,1746264374.1042573,49.9479037,16.4171015,0,152,49.9460774,16.4179496,0,2.02,0.0,325.53
1746264379.2826958,1746264379.3249104,1746264384.368548,49.9525856,16.4149931,0,109,49.9512171,16.4156057,0,3.37,0.0,321.14
1746264389.493913,1746264389.562693,1746264394.7998245,49.9551997,16.4137921,0,96,49.954039,16.4143194,0,3.23,0.0,311.64
1746264399.9901261,1746264400.0510473,1746264405.4962134,49.9574973,16.4127514,0,92,49.95635,16.4132844,0,3.11,0.0,339.44
1746264410.6682425,1746264410.7125628,1746264415.1273496,49.9596642,16.4115865,0,90,49.9585973,16.4122089,0,3.86,0.0,299.68
1746264420.331146,1746264420.4989698,1746264427.6174455,49.9615927,16.4099079,0,87,49.960661,16.4107934,0,2.45,0.0,619.85
1746264432.8122656,1746264432.8616314,1746264437.3930836,49.9631336,16.4080476,0,83,49.962483,16.408909,0,3.77,0.0,313.22
1746264442.5141535,1746264442.5725462,1746264447.4509432,49.9640331,16.4066905,0,82,49.9631336,16.4080476,0,3.59,0.0,445.92
1746264452.5618422,1746264452.6261706,1746264457.9602575,49.9640331,16.4066905,0,82,49.9631336,16.4080476,0,3.31,0.0,531.47
1746264463.0797253,1746264463.272467,1746264467.781781,49.9640331,16.4066905,0,82,49.9631336,16.4080476,0,3.79,0.0,316.75
1746264472.9197536,1746264472.9638367,1746264479.6792905,49.9640331,16.4066905,0,82,49.9631336,16.4080476,0,2.59,0.0,585.42
1746264484.8841782,1746264484.9304128,1746264490.702859,49.9640331,16.4066905,0,82,49.9631336,16.4080476,0,2.9,0.0,293.25
1746264495.8884492,1746264495.924843,1746264501.7570832,49.9688532,16.3947067,0,55,49.9640331,16.4066905,0,3.14,0.0,767.91
1746264506.8818834,1746264506.9417686,1746264511.3494873,49.9698696,16.3918476,0,56,49.9695335,16.3927967,0,3.83,0.0,261.0
1746264516.4841652,1746264516.5468585,1746264521.4575875,49.9702211,16.3909065,0,55,49.9698696,16.3918476,0,3.54,0.0,422.12
1746264526.5895367,1746264526.6590068,1746264531.9242396,49.9708569,16.3889665,0,56,49.9705522,16.3899483,0,3.2,0.0,295.82
1746264537.183794,1746264537.2549791,1746264542.1882942,49.9713231,16.3854417,0,65,49.9712478,16.3866669,0,3.5,0.0,389.35
1746264547.3886397,1746264547.5036337,1746264552.0958717,49.9712429,16.3826681,0,76,49.9713293,16.3843881,0,3.71,0.0,307.91
1746264557.2212179,1746264557.284155,1746264562.019952,49.9711629,16.3811699,0,76,49.9712429,16.3826681,0,3.7,0.0,441.89
1746264567.1351457,1746264567.201644,1746264574.3038619,49.9711568,16.3780736,0,80,49.9711213,16.3796284,0,2.51,0.0,764.19
1746264579.4157767,1746264579.4910874,1746264586.6652553,49.9716244,16.3734879,0,81,49.9714511,16.375034,0,2.48,0.0,764.05
1746264591.7761683,1746264591.8202488,1746264596.59268,49.9719918,16.3704796,0,77,49.9718285,16.3719954,0,3.73,0.0,517.71
1746264601.704206,1746264601.7474391,1746264606.5213804,49.9722981,16.3676412,0,73,49.972146,16.3690486,0,3.65,0.0,420.82
1746264611.6330917,1746264611.701508,1746264618.5269716,49.9725479,16.3645429,0,73,49.9723958,16.3662479,0,2.51,0.0,502.8
1746264623.6379743,1746264623.6772618,1746264628.8168473,49.972867,16.3602574,0,76,49.9727551,16.3616848,0,3.3,0.0,329.46
1746264633.9297388,1746264633.9774623,1746264639.951127,49.9730429,16.3573821,0,74,49.972955,16.35882,0,2.89,0.0,465.67
